"subID","block","trial","image","imageIdx","cueIdx","cue_string","congruent","response","accuracy","RT","cueDuration","learningRound","trueCue","congCue","imgLockedRT"
70,1,60," S3-12.jpg",2,2," green","congruent",1,0,0.0635,0.8,1,0.65,0.65,-0.7365
70,1,61," S3-12.jpg",2,3," purple","neutral",2,1,0.2812,1.0667,1,0.5,0.5,-0.7855
70,1,62," S4-20.jpg",1,3," purple","neutral",2,0,0.6443,0.8667,1,0.5,0.5,-0.2224
70,1,63," S4-20.jpg",1,1," orange","congruent",1,1,0.5769,1.05,1,0.65,0.65,-0.4731
70,1,64," S4-20.jpg",1,3," purple","neutral",2,0,0.7324,0.8333,1,0.5,0.5,-0.1009
70,1,65," S3-12.jpg",2,1," orange","incongruent",2,1,0.6966,0.8333,1,0.65,0.35,-0.1367
70,1,66," S4-20.jpg",1,1," orange","congruent",2,0,1.7892,1,1,0.65,0.65,0.7892
70,1,67," S4-20.jpg",1,1," orange","congruent",2,0,1.1309,0.8,1,0.65,0.65,0.3309
70,1,68," S3-12.jpg",2,2," green","congruent",2,1,0.6794,1.1,1,0.65,0.65,-0.4206
70,1,69," S3-12.jpg",2,1," orange","incongruent",2,1,0.9676,1.5,1,0.65,0.35,-0.5324
70,1,70," S3-12.jpg",2,3," purple","neutral",2,1,0.6875,0.7833,1,0.5,0.5,-0.0958
70,1,71," S3-12.jpg",2,2," green","congruent",1,0,0.6061,0.7833,1,0.65,0.65,-0.1772
70,1,72," S3-12.jpg",2,2," green","congruent",1,0,0.6999,0.8,1,0.65,0.65,-0.1001
70,1,73," S3-12.jpg",2,1," orange","incongruent",2,1,0.5982,0.7667,1,0.65,0.35,-0.1685
70,1,74," S3-12.jpg",2,2," green","congruent",1,0,0.7164,0.8,1,0.65,0.65,-0.0836
70,1,75," S4-20.jpg",1,3," purple","neutral",1,1,0.4619,0.8167,1,0.5,0.5,-0.3548
70,1,76," S3-12.jpg",2,3," purple","neutral",2,1,0.4651,0.8833,1,0.5,0.5,-0.4182
70,1,77," S3-12.jpg",2,3," purple","neutral",2,1,0.3278,0.8833,1,0.5,0.5,-0.5555
70,1,78," S3-12.jpg",2,3," purple","neutral",2,1,0.3777,0.8833,1,0.5,0.5,-0.5056
70,1,79," S4-20.jpg",1,1," orange","congruent",2,0,0.5199,0.95,1,0.65,0.65,-0.4301
70,1,80," S4-20.jpg",1,1," orange","congruent",1,1,0.3773,0.8333,1,0.65,0.65,-0.456
70,1,81," S4-20.jpg",1,3," purple","neutral",1,1,0.577,0.85,1,0.5,0.5,-0.273
70,1,82," S3-12.jpg",2,2," green","congruent",1,0,1.1672,0.9,1,0.65,0.65,0.2672
70,1,83," S4-20.jpg",1,3," purple","neutral",1,1,1.5779,0.9,1,0.5,0.5,0.6779
70,1,84," S4-20.jpg",1,3," purple","neutral",NA,0,NA,0.8833,1,0.5,0.5,NA
70,1,85," S4-20.jpg",1,2," green","incongruent",1,1,0.3594,0.95,1,0.65,0.35,-0.5906
70,1,86," S3-12.jpg",2,2," green","congruent",1,0,0.3318,0.7833,1,0.65,0.65,-0.4515
70,1,87," S3-12.jpg",2,2," green","congruent",1,0,0.3855,0.7833,1,0.65,0.65,-0.3978
70,1,88," S4-20.jpg",1,1," orange","congruent",2,0,0.5513,0.9667,1,0.65,0.65,-0.4154
70,1,89," S3-12.jpg",2,3," purple","neutral",1,0,0.6684,0.8,1,0.5,0.5,-0.1316
70,1,90," S3-12.jpg",2,1," orange","incongruent",1,0,0.4059,0.8,1,0.65,0.35,-0.3941
71,1,1," S2-19.jpg",2,2," orange","congruent",NA,0,NA,0.8333,1,0.65,0.65,NA
71,1,2," S2-19.jpg",2,3," green","neutral",2,1,1.6096,0.9333,1,0.5,0.5,0.6763
71,1,3," S1-15.jpg",1,2," orange","incongruent",1,1,0.7448,0.7667,1,0.65,0.35,-0.0219
71,1,4," S1-15.jpg",1,3," green","neutral",2,0,0.4551,0.95,1,0.5,0.5,-0.4949
71,1,5," S1-15.jpg",1,3," green","neutral",2,0,0.817,0.85,1,0.5,0.5,-0.033
71,1,6," S2-19.jpg",2,3," green","neutral",1,0,0.303,0.8667,1,0.5,0.5,-0.5637
71,1,7," S2-19.jpg",2,3," green","neutral",1,0,0.2662,0.8333,1,0.5,0.5,-0.5671
71,1,8," S2-19.jpg",2,2," orange","congruent",1,0,0.6167,0.8,1,0.65,0.65,-0.1833
71,1,9," S2-19.jpg",2,3," green","neutral",2,1,0.7378,0.9,1,0.5,0.5,-0.1622
71,1,10," S1-15.jpg",1,3," green","neutral",1,1,0.1461,0.8167,1,0.5,0.5,-0.6706
71,1,11," S1-15.jpg",1,3," green","neutral",1,1,0.3503,0.85,1,0.5,0.5,-0.4997
71,1,12," S2-19.jpg",2,2," orange","congruent",1,0,0.3618,0.8,1,0.65,0.65,-0.4382
71,1,13," S2-19.jpg",2,2," orange","congruent",2,1,0.6925,0.7833,1,0.65,0.65,-0.0908
71,1,14," S2-19.jpg",2,2," orange","congruent",2,1,0.2812,0.8333,1,0.65,0.65,-0.5521
71,1,15," S2-19.jpg",2,3," green","neutral",2,1,0.5272,1.0333,1,0.5,0.5,-0.5061
71,1,16," S2-19.jpg",2,1," purple","incongruent",1,0,0.4963,0.8,1,0.65,0.35,-0.3037
71,1,17," S2-19.jpg",2,3," green","neutral",2,1,1.7777,0.7667,1,0.5,0.5,1.011
71,1,18," S1-15.jpg",1,1," purple","congruent",2,0,0.7151,0.9667,1,0.65,0.65,-0.2516
71,1,19," S2-19.jpg",2,2," orange","congruent",2,1,1.4597,0.7667,1,0.65,0.65,0.693
71,1,20," S2-19.jpg",2,2," orange","congruent",2,1,1.3545,1.15,1,0.65,0.65,0.2045
71,1,21," S2-19.jpg",2,2," orange","congruent",2,1,0.3718,0.7833,1,0.65,0.65,-0.4115
71,1,22," S1-15.jpg",1,1," purple","congruent",2,0,0.5373,1.1667,1,0.65,0.65,-0.6294
71,1,23," S2-19.jpg",2,2," orange","congruent",NA,0,NA,0.9167,1,0.65,0.65,NA
71,1,24," S2-19.jpg",2,2," orange","congruent",2,1,0.9536,0.9833,1,0.65,0.65,-0.0297
71,1,25," S2-19.jpg",2,3," green","neutral",1,0,0.8232,0.7667,1,0.5,0.5,0.0565
71,1,26," S1-15.jpg",1,1," purple","congruent",2,0,1.5307,1.0167,1,0.65,0.65,0.514
71,1,27," S2-19.jpg",2,3," green","neutral",1,0,1.1546,0.7833,1,0.5,0.5,0.3713
71,1,28," S2-19.jpg",2,2," orange","congruent",2,1,1.4963,0.95,1,0.65,0.65,0.5463
71,1,29," S2-19.jpg",2,1," purple","incongruent",1,0,0.8115,0.7667,1,0.65,0.35,0.0448
71,1,30," S1-15.jpg",1,2," orange","incongruent",2,0,0.5386,0.9333,1,0.65,0.35,-0.3947
71,1,31," S2-19.jpg",2,1," purple","incongruent",2,1,0.5466,0.7667,1,0.65,0.35,-0.2201
71,1,32," S1-15.jpg",1,3," green","neutral",1,1,0.5047,0.7667,1,0.5,0.5,-0.262
71,1,33," S2-19.jpg",2,2," orange","congruent",1,0,0.2367,0.9167,1,0.65,0.65,-0.68
71,1,34," S2-19.jpg",2,3," green","neutral",2,1,1.0003,0.8667,1,0.5,0.5,0.1336
71,1,35," S2-19.jpg",2,2," orange","congruent",1,0,0.3976,0.85,1,0.65,0.65,-0.4524
71,1,36," S2-19.jpg",2,3," green","neutral",2,1,0.4327,0.9,1,0.5,0.5,-0.4673
71,1,37," S1-15.jpg",1,1," purple","congruent",2,0,0.5373,0.8,1,0.65,0.65,-0.2627
71,1,38," S2-19.jpg",2,2," orange","congruent",1,0,0.4748,0.8333,1,0.65,0.65,-0.3585
71,1,39," S1-15.jpg",1,2," orange","incongruent",2,0,0.5548,0.75,1,0.65,0.35,-0.1952
71,1,40," S1-15.jpg",1,1," purple","congruent",2,0,0.3398,0.8,1,0.65,0.65,-0.4602
71,1,41," S1-15.jpg",1,1," purple","congruent",1,1,0.8942,0.8,1,0.65,0.65,0.0942
71,1,42," S1-15.jpg",1,3," green","neutral",2,0,0.7118,0.8667,1,0.5,0.5,-0.1549
71,1,43," S1-15.jpg",1,3," green","neutral",1,1,1.4951,0.8167,1,0.5,0.5,0.6784
71,1,44," S1-15.jpg",1,3," green","neutral",1,1,1.5195,1.0833,1,0.5,0.5,0.4362
71,1,45," S1-15.jpg",1,3," green","neutral",1,1,0.5328,0.8667,1,0.5,0.5,-0.3339
71,1,46," S1-15.jpg",1,1," purple","congruent",1,1,0.2832,0.95,1,0.65,0.65,-0.6668
71,1,47," S2-19.jpg",2,3," green","neutral",1,0,0.8592,0.8167,1,0.5,0.5,0.0425
71,1,48," S2-19.jpg",2,1," purple","incongruent",1,0,1.2009,0.85,1,0.65,0.35,0.3509
71,1,49," S2-19.jpg",2,1," purple","incongruent",2,1,0.4295,0.8333,1,0.65,0.35,-0.4038
71,1,50," S1-15.jpg",1,1," purple","congruent",2,0,0.6135,0.7667,1,0.65,0.65,-0.1532
71,1,51," S2-19.jpg",2,3," green","neutral",1,0,0.9061,0.7833,1,0.5,0.5,0.1228
71,1,52," S1-15.jpg",1,2," orange","incongruent",2,0,1.1025,1.1,1,0.65,0.35,0.00249999999999995
71,1,53," S2-19.jpg",2,1," purple","incongruent",2,1,0.6176,0.8167,1,0.65,0.35,-0.1991
71,1,54," S2-19.jpg",2,1," purple","incongruent",1,0,0.5603,0.8,1,0.65,0.35,-0.2397
71,1,55," S1-15.jpg",1,1," purple","congruent",2,0,0.5213,0.7833,1,0.65,0.65,-0.262
71,1,56," S1-15.jpg",1,2," orange","incongruent",2,0,1.5895,0.85,1,0.65,0.35,0.7395
71,1,57," S1-15.jpg",1,3," green","neutral",1,1,1.2946,1.2,1,0.5,0.5,0.0946
71,1,58," S2-19.jpg",2,2," orange","congruent",2,1,0.3453,0.8833,1,0.65,0.65,-0.538
71,1,59," S1-15.jpg",1,3," green","neutral",1,1,0.3543,0.8333,1,0.5,0.5,-0.479
71,1,60," S1-15.jpg",1,3," green","neutral",2,0,0.3371,0.9,1,0.5,0.5,-0.5629
71,1,61," S2-19.jpg",2,2," orange","congruent",1,0,0.5763,1,1,0.65,0.65,-0.4237
71,1,62," S1-15.jpg",1,2," orange","incongruent",2,0,0.5545,0.7833,1,0.65,0.35,-0.2288
71,1,63," S1-15.jpg",1,1," purple","congruent",2,0,0.6176,0.8167,1,0.65,0.65,-0.1991
71,1,64," S1-15.jpg",1,1," purple","congruent",2,0,0.5555,1.1333,1,0.65,0.65,-0.5778
71,1,65," S1-15.jpg",1,1," purple","congruent",2,0,0.347,0.75,1,0.65,0.65,-0.403
71,1,66," S2-19.jpg",2,1," purple","incongruent",1,0,0.5069,0.7833,1,0.65,0.35,-0.2764
71,1,67," S1-15.jpg",1,1," purple","congruent",1,1,0.8562,0.9667,1,0.65,0.65,-0.1105
71,1,68," S1-15.jpg",1,1," purple","congruent",2,0,0.6461,1.0667,1,0.65,0.65,-0.4206
71,1,69," S1-15.jpg",1,2," orange","incongruent",2,0,1.1305,0.9333,1,0.65,0.35,0.1972
71,1,70," S1-15.jpg",1,1," purple","congruent",2,0,0.9192,0.7833,1,0.65,0.65,0.1359
71,1,71," S1-15.jpg",1,2," orange","incongruent",2,0,0.8704,0.8167,1,0.65,0.35,0.0537
71,1,72," S2-19.jpg",2,3," green","neutral",2,1,0.6088,1.05,1,0.5,0.5,-0.4412
71,1,73," S2-19.jpg",2,3," green","neutral",1,0,0.5233,0.9,1,0.5,0.5,-0.3767
71,1,74," S1-15.jpg",1,1," purple","congruent",2,0,0.5482,0.7833,1,0.65,0.65,-0.2351
71,1,75," S2-19.jpg",2,1," purple","incongruent",1,0,0.9859,1.1167,1,0.65,0.35,-0.1308
71,1,76," S2-19.jpg",2,1," purple","incongruent",1,0,0.4462,0.9833,1,0.65,0.35,-0.5371
71,1,77," S1-15.jpg",1,3," green","neutral",2,0,0.6055,1.0167,1,0.5,0.5,-0.4112
71,1,78," S2-19.jpg",2,2," orange","congruent",2,1,1.3172,1.1833,1,0.65,0.65,0.1339
71,1,79," S1-15.jpg",1,1," purple","congruent",1,1,0.4053,0.8833,1,0.65,0.65,-0.478
71,1,80," S2-19.jpg",2,2," orange","congruent",1,0,1.1417,1.0333,1,0.65,0.65,0.1084
71,1,81," S1-15.jpg",1,1," purple","congruent",2,0,0.7794,0.8833,1,0.65,0.65,-0.1039
71,1,82," S1-15.jpg",1,1," purple","congruent",1,1,0.7314,1.5,1,0.65,0.65,-0.7686
71,1,83," S1-15.jpg",1,3," green","neutral",2,0,0.5011,0.7667,1,0.5,0.5,-0.2656
71,1,84," S1-15.jpg",1,3," green","neutral",1,1,1.0018,1.5,1,0.5,0.5,-0.4982
71,1,85," S1-15.jpg",1,1," purple","congruent",1,1,1.4248,0.8,1,0.65,0.65,0.6248
71,1,86," S2-19.jpg",2,2," orange","congruent",2,1,1.0363,0.8167,1,0.65,0.65,0.2196
71,1,87," S1-15.jpg",1,2," orange","incongruent",2,0,0.608,0.8833,1,0.65,0.35,-0.2753
71,1,88," S2-19.jpg",2,3," green","neutral",1,0,1.4591,0.8667,1,0.5,0.5,0.5924
71,1,89," S1-15.jpg",1,2," orange","incongruent",1,1,1.6956,0.9167,1,0.65,0.35,0.7789
71,1,90," S2-19.jpg",2,2," orange","congruent",2,1,1.2002,1,1,0.65,0.65,0.2002
72,1,1," S3-12.jpg",1,1," purple","congruent",NA,0,NA,0.7833,1,0.65,0.65,NA
72,1,2," S3-12.jpg",1,3," orange","neutral",NA,0,NA,0.8667,1,0.5,0.5,NA
72,1,3," S3-12.jpg",1,1," purple","congruent",NA,0,NA,0.75,1,0.65,0.65,NA
72,1,4," S3-12.jpg",1,3," orange","neutral",1,1,0.5689,0.9167,1,0.5,0.5,-0.3478
72,1,5," S4-20.jpg",2,2," green","congruent",2,1,0.676,0.7667,1,0.65,0.65,-0.0907
72,1,6," S4-20.jpg",2,3," orange","neutral",2,1,0.9898,0.9167,1,0.5,0.5,0.0731
72,1,7," S3-12.jpg",1,1," purple","congruent",1,1,0.5025,0.8167,1,0.65,0.65,-0.3142
72,1,8," S3-12.jpg",1,3," orange","neutral",1,1,0.4491,0.8667,1,0.5,0.5,-0.4176
72,1,9," S3-12.jpg",1,1," purple","congruent",1,1,0.4679,0.8167,1,0.65,0.65,-0.3488
72,1,10," S4-20.jpg",2,3," orange","neutral",1,0,0.6313,1.5,1,0.5,0.5,-0.8687
72,1,11," S3-12.jpg",1,1," purple","congruent",1,1,0.4889,1.05,1,0.65,0.65,-0.5611
72,1,12," S3-12.jpg",1,3," orange","neutral",1,1,0.5037,0.9333,1,0.5,0.5,-0.4296
72,1,13," S3-12.jpg",1,2," green","incongruent",2,0,0.6526,0.7833,1,0.65,0.35,-0.1307
72,1,14," S3-12.jpg",1,3," orange","neutral",NA,0,NA,1.0167,1,0.5,0.5,NA
72,1,15," S3-12.jpg",1,1," purple","congruent",1,1,0.4852,0.8167,1,0.65,0.65,-0.3315
72,1,16," S3-12.jpg",1,1," purple","congruent",1,1,0.5465,0.8333,1,0.65,0.65,-0.2868
72,1,17," S4-20.jpg",2,3," orange","neutral",2,1,0.8478,0.7667,1,0.5,0.5,0.0811
72,1,18," S3-12.jpg",1,3," orange","neutral",2,0,0.559,0.7667,1,0.5,0.5,-0.2077
72,1,19," S4-20.jpg",2,1," purple","incongruent",1,0,0.3021,0.8833,1,0.65,0.35,-0.5812
72,1,20," S4-20.jpg",2,2," green","congruent",2,1,0.7087,0.8,1,0.65,0.65,-0.0913
72,1,21," S3-12.jpg",1,3," orange","neutral",1,1,0.3576,1.15,1,0.5,0.5,-0.7924
72,1,22," S3-12.jpg",1,1," purple","congruent",1,1,0.3033,0.8167,1,0.65,0.65,-0.5134
72,1,23," S3-12.jpg",1,2," green","incongruent",2,0,0.2743,1.0333,1,0.65,0.35,-0.759
72,1,24," S3-12.jpg",1,1," purple","congruent",1,1,0.6347,0.7667,1,0.65,0.65,-0.132
72,1,25," S4-20.jpg",2,2," green","congruent",2,1,0.631,0.8667,1,0.65,0.65,-0.2357
72,1,26," S3-12.jpg",1,2," green","incongruent",2,0,0.7461,0.95,1,0.65,0.35,-0.2039
72,1,27," S4-20.jpg",2,1," purple","incongruent",1,0,0.4683,0.8,1,0.65,0.35,-0.3317
72,1,28," S4-20.jpg",2,3," orange","neutral",1,0,0.6549,1.1333,1,0.5,0.5,-0.4784
72,1,29," S3-12.jpg",1,3," orange","neutral",1,1,0.3073,1.1,1,0.5,0.5,-0.7927
72,1,30," S3-12.jpg",1,1," purple","congruent",1,1,0.7004,0.8333,1,0.65,0.65,-0.1329
72,1,31," S3-12.jpg",1,1," purple","congruent",2,0,0.7137,0.95,1,0.65,0.65,-0.2363
72,1,32," S4-20.jpg",2,1," purple","incongruent",2,1,0.5239,0.8,1,0.65,0.35,-0.2761
72,1,33," S4-20.jpg",2,1," purple","incongruent",1,0,0.7265,1.0833,1,0.65,0.35,-0.3568
72,1,34," S3-12.jpg",1,3," orange","neutral",2,0,0.8474,0.8833,1,0.5,0.5,-0.0358999999999999
72,1,35," S3-12.jpg",1,1," purple","congruent",1,1,0.5343,1.1667,1,0.65,0.65,-0.6324
72,1,36," S4-20.jpg",2,2," green","congruent",2,1,0.4922,0.7667,1,0.65,0.65,-0.2745
72,1,37," S4-20.jpg",2,3," orange","neutral",2,1,1.7197,0.7833,1,0.5,0.5,0.9364
72,1,38," S4-20.jpg",2,3," orange","neutral",1,0,0.9289,0.8833,1,0.5,0.5,0.0456
72,1,39," S3-12.jpg",1,1," purple","congruent",1,1,0.4198,0.7833,1,0.65,0.65,-0.3635
72,1,40," S3-12.jpg",1,3," orange","neutral",1,1,1.378,0.8333,1,0.5,0.5,0.5447
72,1,41," S3-12.jpg",1,3," orange","neutral",2,0,0.6803,0.7833,1,0.5,0.5,-0.103
72,1,42," S4-20.jpg",2,1," purple","incongruent",2,1,1.3304,0.7667,1,0.65,0.35,0.5637
72,1,43," S4-20.jpg",2,2," green","congruent",2,1,2.0487,1.5,1,0.65,0.65,0.5487
72,1,44," S4-20.jpg",2,3," orange","neutral",2,1,1.4703,0.95,1,0.5,0.5,0.5203
72,1,45," S4-20.jpg",2,2," green","congruent",2,1,1.2252,0.7833,1,0.65,0.65,0.4419
72,1,46," S3-12.jpg",1,1," purple","congruent",1,1,0.765,0.8333,1,0.65,0.65,-0.0683
72,1,47," S4-20.jpg",2,1," purple","incongruent",2,1,1.3308,0.8,1,0.65,0.35,0.5308
72,1,48," S3-12.jpg",1,3," orange","neutral",1,1,1.3657,0.8,1,0.5,0.5,0.5657
72,1,49," S3-12.jpg",1,2," green","incongruent",1,1,1.4003,0.75,1,0.65,0.35,0.6503
72,1,50," S4-20.jpg",2,1," purple","incongruent",2,1,1.7664,1.1833,1,0.65,0.35,0.5831
72,1,51," S4-20.jpg",2,3," orange","neutral",2,1,0.7593,0.9833,1,0.5,0.5,-0.224
72,1,52," S4-20.jpg",2,2," green","congruent",2,1,1.4127,0.9,1,0.65,0.65,0.5127
72,1,53," S4-20.jpg",2,1," purple","incongruent",2,1,1.3169,0.7667,1,0.65,0.35,0.5502
72,1,54," S3-12.jpg",1,1," purple","congruent",1,1,1.2602,0.9,1,0.65,0.65,0.3602
72,1,55," S3-12.jpg",1,2," green","incongruent",1,1,1.5774,1,1,0.65,0.35,0.5774
72,1,56," S3-12.jpg",1,2," green","incongruent",1,1,1.4596,0.9667,1,0.65,0.35,0.4929
72,1,57," S4-20.jpg",2,2," green","congruent",2,1,1.2827,0.7667,1,0.65,0.65,0.516
72,1,58," S3-12.jpg",1,1," purple","congruent",1,1,1.5432,1,1,0.65,0.65,0.5432
72,1,59," S4-20.jpg",2,2," green","congruent",2,1,1.4951,0.9333,1,0.65,0.65,0.5618
72,1,60," S4-20.jpg",2,3," orange","neutral",2,1,1.6246,1.1167,1,0.5,0.5,0.5079
72,1,61," S3-12.jpg",1,2," green","incongruent",1,1,1.7903,1.2,1,0.65,0.35,0.5903
72,1,62," S3-12.jpg",1,2," green","incongruent",1,1,1.5302,0.8833,1,0.65,0.35,0.6469
72,1,63," S4-20.jpg",2,3," orange","neutral",2,1,1.354,0.85,1,0.5,0.5,0.504
72,1,64," S4-20.jpg",2,3," orange","neutral",2,1,1.3416,0.85,1,0.5,0.5,0.4916
72,1,65," S4-20.jpg",2,2," green","congruent",2,1,1.3179,0.8,1,0.65,0.65,0.5179
72,1,66," S4-20.jpg",2,3," orange","neutral",2,1,1.4349,0.9,1,0.5,0.5,0.5349
72,1,67," S3-12.jpg",1,1," purple","congruent",1,1,1.3421,0.8,1,0.65,0.65,0.5421
72,1,68," S3-12.jpg",1,2," green","incongruent",1,1,1.4479,1.0167,1,0.65,0.35,0.4312
72,1,69," S4-20.jpg",2,2," green","congruent",2,1,1.4364,0.8667,1,0.65,0.65,0.5697
72,1,70," S4-20.jpg",2,2," green","congruent",2,1,1.3885,0.85,1,0.65,0.65,0.5385
72,1,71," S4-20.jpg",2,1," purple","incongruent",2,1,1.4015,0.8333,1,0.65,0.35,0.5682
72,1,72," S3-12.jpg",1,1," purple","congruent",1,1,1.4491,0.8667,1,0.65,0.65,0.5824
72,1,73," S3-12.jpg",1,3," orange","neutral",1,1,1.355,0.8167,1,0.5,0.5,0.5383
72,1,74," S4-20.jpg",2,2," green","congruent",2,1,1.2715,0.8,1,0.65,0.65,0.4715
72,1,75," S4-20.jpg",2,2," green","congruent",2,1,1.3782,0.85,1,0.65,0.65,0.5282
72,1,76," S3-12.jpg",1,1," purple","congruent",1,1,1.1786,0.8167,1,0.65,0.65,0.3619
72,1,77," S4-20.jpg",2,3," orange","neutral",2,1,1.5067,0.9667,1,0.5,0.5,0.54
72,1,78," S3-12.jpg",1,1," purple","congruent",1,1,1.4721,0.9833,1,0.65,0.65,0.4888
72,1,79," S3-12.jpg",1,3," orange","neutral",1,1,1.7655,0.9,1,0.5,0.5,0.8655
72,1,80," S3-12.jpg",1,3," orange","neutral",1,1,1.5433,0.7833,1,0.5,0.5,0.76
72,1,81," S4-20.jpg",2,2," green","congruent",2,1,1.5543,1.0667,1,0.65,0.65,0.4876
72,1,82," S4-20.jpg",2,2," green","congruent",2,1,1.5093,0.9333,1,0.65,0.65,0.576
72,1,83," S4-20.jpg",2,3," orange","neutral",2,1,1.2601,0.7833,1,0.5,0.5,0.4768
72,1,84," S4-20.jpg",2,2," green","congruent",2,1,1.3415,0.85,1,0.65,0.65,0.4915
72,1,85," S4-20.jpg",2,3," orange","neutral",2,1,1.3448,0.7667,1,0.5,0.5,0.5781
72,1,86," S4-20.jpg",2,2," green","congruent",2,1,1.3186,0.8167,1,0.65,0.65,0.5019
72,1,87," S3-12.jpg",1,2," green","incongruent",1,1,1.2602,0.7833,1,0.65,0.35,0.4769
72,1,88," S4-20.jpg",2,1," purple","incongruent",2,1,1.3914,0.9167,1,0.65,0.35,0.4747
72,1,89," S4-20.jpg",2,2," green","congruent",2,1,1.5073,1.0333,1,0.65,0.65,0.474
72,1,90," S4-20.jpg",2,2," green","congruent",2,1,1.3367,0.8333,1,0.65,0.65,0.5034
